시설아이디,supplyEC,supplyPH,innerCO2,innerHum,innerTemp,innerSolar,생육주차,CO2
D농가,0.0,6.0,1920.66,83.41,9.55,75.75,15,0.38413200000000003
D농가,0.0,6.0,1883.39,86.72,8.03,81.53,15,0.376678
D농가,0.0,6.0,2336.85,87.12,8.96,82.52,15,0.46737
D농가,0.0,6.0,2650.02,84.97,9.12,86.39,15,0.530004
D농가,0.0,6.0,3144.72,85.23,9.4,86.91,15,0.628944
D농가,0.0,6.0,3604.76,84.36,9.48,84.74,15,0.720952
D농가,0.0,6.0,4065.54,84.22,9.44,86.52,15,0.8131079999999999
D농가,0.0,6.0,4529.27,83.5,9.47,85.32,15,0.905854
D농가,0.0,6.0,4900.36,83.73,9.47,82.8,15,0.9800719999999999
D농가,0.0,6.0,5000.0,84.47,9.46,84.17,15,1.0
D농가,0.0,6.0,5000.0,83.9,9.53,85.01,15,1.0
D농가,0.0,6.0,5000.0,83.41,9.32,83.69,15,1.0
D농가,0.47,6.0,4948.78,86.67,12.24,75.71,15,0.989756
D농가,0.97,6.0,4271.04,84.27,17.31,62.23,15,0.854208
D농가,0.53,6.02,3515.64,74.89,23.89,47.77,15,0.703128
D농가,0.94,6.0,1836.14,65.96,25.44,46.88,15,0.367228
D농가,1.98,6.0,572.28,58.4,26.21,44.23,15,0.11445599999999999
D농가,0.96,5.95,376.1,47.07,27.78,42.66,15,0.07522000000000001
D농가,1.0,6.0,295.74,53.32,28.4,42.79,15,0.059148
D농가,1.0,6.0,275.58,60.42,23.9,46.09,15,0.055116
D농가,1.0,6.0,307.32,74.28,15.78,53.15,15,0.061464
D농가,1.0,6.0,357.43,80.61,10.84,58.9,15,0.07148600000000001
D농가,1.0,6.0,412.78,86.28,10.96,65.07,15,0.08255599999999999
D농가,1.0,6.0,464.27,87.0,10.16,73.79,15,0.09285399999999999
D농가,1.0,6.0,512.59,87.29,10.0,80.59,15,0.10251800000000001
D농가,1.0,6.0,558.69,88.0,10.0,77.97,15,0.111738
D농가,1.0,6.0,602.11,88.0,10.0,80.53,15,0.120422
D농가,0.84,6.0,642.59,88.0,9.8,80.32,15,0.128518
D농가,0.1,6.0,682.62,88.89,10.0,79.27,15,0.136524
D농가,0.76,6.0,719.4,89.0,10.0,75.42,15,0.14388
D농가,1.0,6.0,759.06,89.28,10.0,73.98,15,0.151812
D농가,1.0,6.0,794.43,89.99,10.0,76.44,15,0.158886
D농가,1.0,6.0,934.44,90.39,10.2,85.99,15,0.186888
D농가,1.0,6.0,2094.86,89.77,12.97,89.5,15,0.418972
D농가,1.0,6.0,3156.77,85.75,13.6,90.0,15,0.631354
D농가,1.0,6.0,3652.03,84.69,13.31,89.35,15,0.730406
D농가,0.96,6.0,3311.27,87.16,13.97,84.88,15,0.662254
D농가,0.97,6.0,2948.54,85.51,17.91,81.11,15,0.589708
D농가,0.95,6.0,2239.48,83.76,21.8,81.29,15,0.447896
D농가,0.95,6.0,888.37,80.24,21.3,83.58,15,0.177674
D농가,1.0,6.0,522.66,82.22,21.0,84.86,15,0.104532
D농가,1.0,6.0,382.78,74.28,24.93,78.15,15,0.076556
D농가,1.0,6.0,280.65,76.29,23.54,75.19,15,0.05612999999999999
D농가,1.0,6.0,267.22,74.69,21.61,72.16,15,0.053444000000000005
D농가,1.0,6.0,319.19,78.04,15.34,82.11,15,0.063838
D농가,1.0,6.0,381.14,84.02,11.7,87.05,15,0.076228
D농가,1.0,6.0,438.29,87.02,11.0,85.71,15,0.087658
D농가,1.0,6.0,498.3,88.65,11.0,85.09,15,0.09966
D농가,1.0,6.0,549.47,89.0,11.0,86.62,15,0.109894
D농가,1.0,6.0,592.82,89.0,11.0,89.46,15,0.11856400000000002
D농가,1.0,6.0,635.97,89.0,11.0,89.14,15,0.127194
D농가,1.0,6.0,673.39,89.61,11.0,89.98,15,0.134678
D농가,1.0,6.0,708.59,90.0,11.0,90.28,15,0.141718
D농가,1.0,6.0,737.4,90.0,11.0,91.0,15,0.14748
D농가,1.0,6.0,763.35,90.0,10.42,91.12,15,0.15267
D농가,1.0,6.0,790.9,90.0,10.0,92.32,15,0.15818
D농가,0.94,6.0,813.25,90.0,10.0,93.26,15,0.16265
D농가,0.0,6.0,836.36,90.0,10.0,93.94,15,0.167272
D농가,0.0,6.0,860.53,89.18,10.0,94.36,15,0.17210599999999998
D농가,0.0,6.0,867.94,89.92,10.43,95.0,15,0.17358800000000002
D농가,0.53,6.0,1148.28,90.48,13.16,92.98,15,0.229656
D농가,0.95,6.0,862.42,87.2,15.94,89.7,15,0.172484
D농가,0.95,6.0,553.24,81.72,23.41,80.88,15,0.110648
D농가,0.94,6.0,412.66,47.6,27.47,66.63,15,0.08253200000000001
D농가,0.92,6.0,330.13,50.55,26.26,62.77,15,0.066026
D농가,1.0,6.0,278.34,72.61,18.84,71.02,15,0.055667999999999995
D농가,1.0,6.0,222.95,82.3,19.24,76.91,15,0.04459
D농가,1.0,6.0,221.13,79.82,17.16,79.67,15,0.044226
D농가,1.0,6.0,240.97,81.38,13.0,84.64,15,0.048194
D농가,1.0,6.0,290.07,86.02,11.28,89.16,15,0.058013999999999996
D농가,1.0,6.0,341.37,87.92,11.0,89.87,15,0.068274
D농가,1.0,6.0,390.27,88.0,11.0,88.3,15,0.078054
D농가,1.0,6.0,438.18,88.88,11.0,90.22,15,0.087636
D농가,1.0,6.0,484.89,89.0,11.0,90.21,15,0.096978
D농가,1.0,6.0,564.95,89.84,11.0,89.42,15,0.11299000000000001
D농가,1.0,6.0,675.59,91.05,11.0,89.47,15,0.13511800000000002
D농가,1.0,6.0,709.37,91.95,11.0,89.44,15,0.141874
D농가,1.0,6.0,744.08,92.0,11.0,88.67,15,0.148816
D농가,0.33,6.0,777.13,91.96,11.0,88.66,15,0.155426
D농가,0.0,6.0,810.14,91.13,11.0,89.98,15,0.162028
D농가,0.0,6.0,839.94,91.0,10.59,90.53,15,0.167988
D농가,0.0,6.0,876.09,90.45,10.0,92.55,15,0.175218
D농가,0.0,6.0,913.03,91.0,10.0,92.99,15,0.182606
D농가,0.01,6.0,1013.29,91.27,10.68,92.68,15,0.202658
D농가,0.47,6.0,881.02,87.34,14.79,87.35,15,0.176204
D농가,0.96,6.0,492.29,86.11,16.65,79.5,15,0.098458
D농가,0.95,6.0,365.15,83.98,20.28,70.38,15,0.07303
D농가,0.98,6.0,386.1,58.98,26.32,60.48,15,0.07722000000000001
D농가,0.05,6.02,298.72,58.13,24.58,60.97,15,0.059744000000000005
D농가,0.0,6.0,255.24,56.97,25.75,59.65,15,0.051048
D농가,0.0,6.0,250.23,52.59,26.72,60.87,15,0.050046
D농가,0.0,6.0,219.05,66.46,23.13,63.57,15,0.04381
D농가,0.0,6.0,400.22,77.54,17.16,72.9,15,0.080044
D농가,0.0,6.0,652.86,80.0,15.0,77.0,15,0.130572
D농가,0.0,6.0,1013.67,85.09,12.22,84.77,15,0.202734
D농가,0.0,6.0,1033.68,86.48,11.49,88.34,15,0.206736
D농가,0.0,6.0,1067.62,87.12,11.0,90.73,15,0.213524
D농가,0.0,6.0,1104.19,87.99,11.0,91.48,15,0.220838
D농가,0.0,6.0,1137.29,88.75,11.0,91.02,15,0.227458
D농가,0.0,6.0,1168.81,89.0,11.0,90.01,15,0.233762
D농가,0.0,6.0,1199.9,89.0,11.0,90.17,15,0.23998000000000003
D농가,0.0,6.0,1229.09,89.22,11.0,91.03,15,0.24581799999999998
D농가,0.0,6.0,1259.98,89.62,10.69,91.92,15,0.251996
D농가,0.0,6.0,1288.44,90.0,10.91,91.0,15,0.25768800000000003
D농가,0.0,6.0,1318.44,90.0,10.27,91.22,15,0.26368800000000003
D농가,0.0,6.0,1350.11,90.0,10.0,91.86,15,0.270022
D농가,0.0,6.0,1371.47,89.41,9.86,92.63,15,0.274294
D농가,0.0,6.0,1495.8,90.06,10.53,93.0,15,0.29916
D농가,0.46,6.0,1649.46,89.17,14.24,88.88,15,0.329892
D농가,0.95,6.0,1060.34,85.63,18.41,78.38,15,0.21206799999999998
D농가,0.96,6.0,520.34,58.04,22.08,67.51,15,0.10406800000000001
D농가,0.95,6.0,449.69,39.02,22.77,59.44,15,0.089938
D농가,1.0,6.0,416.03,39.76,25.6,59.81,15,0.08320599999999999
D농가,0.95,6.0,413.23,36.34,27.05,59.1,15,0.082646
D농가,1.0,6.0,406.91,40.05,24.59,59.65,15,0.08138200000000001
D농가,1.0,6.0,591.53,47.33,19.06,63.95,15,0.118306
D농가,1.0,6.0,1206.09,69.16,14.81,73.38,15,0.241218
D농가,1.0,6.0,1245.41,82.09,11.32,82.31,15,0.24908200000000003
D농가,1.0,6.0,1296.84,86.22,11.0,83.9,15,0.259368
D농가,1.0,6.0,1346.62,87.0,11.0,88.88,15,0.26932399999999995
D농가,1.0,6.0,1408.05,87.77,11.0,89.29,15,0.28160999999999997
D농가,0.93,6.0,1451.44,88.0,10.18,90.66,15,0.290288
D농가,0.01,6.0,1484.59,88.0,10.0,91.06,15,0.29691799999999996
D농가,0.0,6.0,1514.16,88.0,10.0,92.47,15,0.302832
D농가,0.0,6.0,1536.28,88.05,10.0,93.0,15,0.307256
D농가,0.0,6.0,1560.72,88.41,9.28,93.0,15,0.31214400000000003
D농가,0.0,6.0,1585.43,88.99,9.0,93.98,15,0.31708600000000003
D농가,0.0,6.0,1607.02,89.0,9.0,94.0,15,0.321404
D농가,0.0,6.0,1629.7,89.0,9.0,94.0,15,0.32594
D농가,0.0,6.0,1649.75,89.58,9.0,94.98,15,0.32995
D농가,0.0,6.0,1653.36,90.88,9.23,95.91,15,0.33067199999999997
D농가,0.0,6.0,1638.15,91.0,10.33,96.02,15,0.32763000000000003
D농가,0.0,6.0,1811.22,91.23,13.22,95.9,15,0.362244
D농가,0.47,6.0,1567.81,87.97,15.88,95.0,15,0.313562
D농가,0.96,6.0,1189.99,86.82,19.5,93.75,15,0.23799800000000002
D농가,0.96,6.0,695.06,86.34,21.32,91.5,15,0.139012
D농가,1.0,6.0,481.54,62.53,26.84,72.77,15,0.096308
D농가,0.96,6.0,386.22,60.7,27.77,58.39,15,0.07724400000000001
D농가,1.0,6.0,379.01,58.95,23.88,64.69,15,0.075802
D농가,1.0,6.0,398.17,76.01,17.74,70.16,15,0.079634
D농가,0.41,6.0,433.03,83.55,14.45,70.83,15,0.08660599999999999
D농가,0.0,6.0,483.45,86.66,13.25,72.97,15,0.09669
D농가,0.0,6.0,534.51,88.0,13.0,77.78,15,0.106902
D농가,0.0,6.0,582.94,88.28,12.15,84.33,15,0.11658800000000001
D농가,0.0,6.0,627.44,89.0,11.98,83.94,15,0.12548800000000002
D농가,0.0,6.0,670.21,88.22,11.0,88.16,15,0.134042
D농가,0.0,6.0,709.59,88.0,10.15,90.67,15,0.14191800000000002
D농가,0.0,6.0,745.59,88.63,10.0,92.31,16,0.149118
D농가,0.0,6.0,782.57,89.53,10.47,89.83,16,0.15651400000000001
D농가,0.0,6.0,816.97,90.0,11.0,89.08,16,0.163394
D농가,0.0,6.0,854.29,90.0,11.0,90.0,16,0.17085799999999998
D농가,0.0,6.0,888.35,90.0,10.15,91.37,16,0.17767
D농가,0.0,6.0,924.16,90.0,10.0,91.86,16,0.184832
D농가,0.0,6.0,956.53,90.38,9.74,93.0,16,0.191306
D농가,0.0,6.0,1481.02,91.89,11.04,93.0,16,0.296204
D농가,0.0,6.0,3071.41,85.52,14.47,92.39,16,0.614282
D농가,0.47,6.0,2998.6,85.48,14.72,87.45,16,0.59972
D농가,0.96,6.0,2658.42,86.85,17.84,81.84,16,0.531684
D농가,0.95,6.0,1355.94,82.13,20.76,70.75,16,0.271188
D농가,0.95,6.0,454.88,71.74,26.2,57.82,16,0.090976
D농가,1.0,6.0,360.11,67.31,26.79,60.24,16,0.072022
D농가,0.07,6.0,332.89,71.78,23.38,62.17,16,0.066578
D농가,0.0,6.0,368.12,73.7,18.62,64.13,16,0.073624
D농가,0.0,6.0,376.04,82.97,16.33,65.68,16,0.07520800000000001
D농가,0.0,6.0,408.73,83.98,13.74,70.36,16,0.081746
D농가,0.0,6.0,456.81,86.96,12.79,79.6,16,0.091362
D농가,0.0,6.0,507.67,88.0,12.0,84.03,16,0.101534
D농가,0.0,6.0,554.03,88.0,11.26,87.48,16,0.11080599999999999
D농가,0.0,6.0,601.64,88.16,10.72,90.14,16,0.12032799999999999
D농가,0.0,6.0,643.48,88.98,10.0,89.47,16,0.128696
D농가,0.0,6.0,683.3,89.0,10.0,90.47,16,0.13666
D농가,0.0,6.0,720.56,89.0,9.99,91.57,16,0.144112
D농가,0.0,6.0,757.84,89.0,9.01,92.44,16,0.151568
D농가,0.0,6.0,1167.56,89.94,10.05,93.0,16,0.233512
D농가,0.0,6.0,1465.32,88.97,10.04,93.0,16,0.293064
D농가,0.0,6.0,1677.18,87.55,9.74,93.24,16,0.335436
D농가,0.0,6.0,2051.44,88.31,10.26,93.0,16,0.410288
D농가,0.0,6.0,1981.72,88.11,9.53,92.85,16,0.39634400000000003
D농가,0.0,6.0,2125.18,89.87,10.29,91.92,16,0.42503599999999997
D농가,0.0,6.0,3532.65,88.3,14.16,91.14,16,0.70653
D농가,0.0,6.0,4195.04,84.19,14.73,88.7,16,0.839008
D농가,0.47,6.0,4071.78,84.29,14.55,86.56,16,0.8143560000000001
D농가,0.95,6.0,2936.18,87.85,17.67,75.91,16,0.587236
D농가,0.58,6.0,972.85,79.93,16.94,70.17,16,0.19457
D농가,0.0,6.0,519.25,79.72,14.53,74.14,16,0.10385
D농가,0.0,6.0,970.29,85.16,14.9,79.52,16,0.19405799999999998
D농가,0.0,6.0,820.86,85.88,14.28,81.99,16,0.164172
D농가,0.0,6.0,786.66,86.63,12.79,85.21,16,0.157332
D농가,0.0,6.0,798.33,87.63,11.28,89.43,16,0.159666
D농가,0.0,6.0,821.02,88.92,11.3,88.09,16,0.164204
D농가,0.0,6.0,848.01,89.98,12.0,85.49,16,0.169602
D농가,0.0,6.0,873.75,90.0,12.0,89.84,16,0.17475
D농가,0.0,6.0,900.0,90.16,12.0,90.21,16,0.18
D농가,0.0,6.0,924.71,91.0,12.0,90.31,16,0.184942
D농가,0.0,6.0,940.62,91.0,12.0,91.78,16,0.188124
D농가,0.0,6.0,965.8,91.0,12.0,93.0,16,0.19316
D농가,0.0,6.0,989.29,91.0,12.0,93.46,16,0.197858
D농가,0.0,6.0,1014.77,91.0,12.0,94.22,16,0.202954
D농가,0.0,6.0,1036.72,91.0,12.0,94.84,16,0.207344
D농가,0.0,6.0,1044.72,91.0,12.0,94.29,16,0.20894400000000002
D농가,0.0,6.0,1056.52,91.28,12.0,87.13,16,0.211304
D농가,0.0,6.0,1045.08,92.0,12.0,88.41,16,0.20901599999999998
D농가,0.0,6.0,1020.24,92.0,12.0,86.05,16,0.204048
D농가,0.0,6.0,1468.59,92.96,12.99,87.57,16,0.293718
D농가,0.0,6.0,2499.72,90.03,14.58,85.39,16,0.49994399999999994
D농가,0.47,6.0,2520.06,87.41,14.92,82.15,16,0.504012
D농가,1.0,6.0,1864.09,87.47,15.28,79.74,16,0.372818
D농가,1.0,6.0,761.16,85.67,15.94,78.62,16,0.152232
D농가,1.0,6.0,864.68,86.28,15.04,77.84,16,0.17293599999999998
D농가,1.0,6.0,645.34,87.59,14.31,78.15,16,0.12906800000000002
D농가,1.0,6.0,814.01,88.71,14.41,77.69,16,0.162802
D농가,1.0,6.0,891.05,86.6,12.97,79.04,16,0.17820999999999998
D농가,1.0,6.0,872.23,88.42,11.37,79.79,16,0.174446
D농가,1.0,6.0,879.41,89.3,10.66,79.45,16,0.17588199999999998
D농가,1.0,6.0,890.93,90.0,10.0,79.47,16,0.17818599999999998
D농가,1.0,6.0,904.26,90.0,10.08,80.16,16,0.18085199999999998
D농가,1.0,6.0,926.28,90.84,11.0,80.16,16,0.185256
D농가,1.0,6.0,951.59,91.0,11.0,82.59,16,0.19031800000000001
D농가,1.0,6.0,972.48,91.0,11.0,84.37,16,0.194496
D농가,1.0,6.0,988.47,91.03,11.0,85.85,16,0.197694
D농가,1.0,6.0,1008.91,91.99,11.0,85.97,16,0.201782
D농가,1.0,6.0,1034.53,91.51,10.86,87.52,16,0.206906
D농가,1.0,6.0,1061.45,90.53,9.98,91.38,16,0.21229
D농가,1.0,6.0,1102.3,91.07,9.03,92.9,16,0.22046
D농가,1.0,6.0,1576.23,91.4,10.27,93.06,16,0.315246
D농가,1.0,6.0,1973.01,90.03,10.41,93.84,16,0.394602
D농가,1.0,6.0,2900.44,89.57,11.64,94.0,16,0.580088
D농가,1.0,6.0,3942.55,84.16,13.69,93.78,16,0.78851
D농가,0.19,6.0,3488.17,86.12,14.64,91.78,16,0.697634
D농가,0.46,6.0,2681.86,84.63,18.76,93.12,16,0.5363720000000001
D농가,1.0,6.0,1816.72,62.76,22.97,80.38,16,0.363344
D농가,1.0,6.0,1066.58,46.22,28.62,66.96,16,0.21331599999999998
D농가,0.57,6.47,434.12,46.97,26.28,63.81,16,0.086824
D농가,0.0,6.0,340.33,66.46,24.94,62.42,16,0.068066
D농가,0.0,6.0,283.47,73.63,22.64,64.48,16,0.05669400000000001
D농가,0.0,6.0,244.24,79.09,21.95,62.6,16,0.048848
D농가,0.0,6.0,580.8,90.0,11.0,74.24,16,0.11615999999999999
D농가,0.0,6.0,611.76,89.33,10.11,79.13,16,0.122352
D농가,0.0,6.0,640.97,90.0,10.0,79.61,16,0.128194
D농가,0.0,6.0,671.61,90.0,10.0,79.88,16,0.134322
D농가,0.0,6.0,701.28,90.0,10.0,82.0,16,0.140256
D농가,0.0,6.0,724.86,90.0,10.0,84.23,16,0.144972
D농가,0.0,6.0,748.26,90.0,10.0,86.86,16,0.149652
D농가,0.0,6.0,1046.66,91.42,10.59,89.57,16,0.20933200000000002
D농가,0.0,6.0,2214.7,89.91,13.13,88.85,16,0.44293999999999994
D농가,0.45,6.0,2187.6,87.56,13.0,84.41,16,0.43751999999999996
D농가,1.0,6.0,1703.9,89.41,14.53,79.25,16,0.34078
D농가,0.97,6.0,638.06,89.58,16.84,73.66,16,0.12761199999999998
D농가,1.0,6.0,374.09,84.37,18.65,70.41,16,0.074818
D농가,1.0,6.0,369.0,77.76,17.12,72.5,16,0.0738
D농가,1.0,6.0,342.3,83.18,16.07,71.17,16,0.06846000000000001
D농가,1.0,6.0,296.5,84.02,16.68,65.72,16,0.0593
D농가,1.0,6.0,253.54,85.39,16.52,63.3,16,0.050707999999999996
D농가,1.0,6.0,404.63,85.0,13.91,70.58,16,0.080926
D농가,1.0,6.0,546.65,86.0,11.44,78.23,16,0.10933
D농가,0.28,6.0,670.68,88.28,10.1,82.63,16,0.13413599999999998
D농가,0.0,6.0,910.4,88.6,10.23,83.79,16,0.18208
D농가,0.0,6.0,1290.93,89.41,10.33,85.97,16,0.258186
D농가,0.0,6.0,1576.97,89.48,10.34,85.02,16,0.315394
D농가,0.0,6.0,1619.41,89.27,10.46,86.05,16,0.323882
D농가,0.0,6.0,1587.64,90.0,11.0,85.89,16,0.31752800000000003
D농가,0.18,6.0,1566.61,90.0,11.0,85.82,16,0.313322
D농가,0.98,6.0,1559.76,90.58,11.0,86.34,16,0.311952
D농가,1.0,6.0,1552.67,91.0,11.0,85.69,16,0.31053400000000003
D농가,1.0,6.0,1545.31,91.0,11.0,86.47,16,0.309062
D농가,1.0,6.0,1535.52,91.0,11.0,88.0,16,0.307104
D농가,1.0,6.0,1533.22,91.0,11.0,88.77,16,0.306644
D농가,1.0,6.0,1530.87,91.0,11.0,88.32,16,0.306174
D농가,1.0,6.0,1477.3,91.01,11.24,85.77,16,0.29546
D농가,0.7,6.0,1656.53,92.2,13.91,83.8,16,0.331306
D농가,1.0,6.0,1395.17,89.89,16.17,78.69,16,0.279034
D농가,0.96,6.0,855.16,84.67,20.17,73.19,16,0.171032
D농가,1.0,6.0,386.08,77.56,22.67,70.46,16,0.07721599999999999
D농가,0.96,6.0,343.57,70.36,19.48,74.03,16,0.068714
D농가,1.0,6.0,336.15,78.4,15.67,82.3,16,0.06723
D농가,1.0,6.0,278.87,79.23,19.29,79.43,16,0.055774000000000004
D농가,1.0,6.0,256.46,77.31,18.08,80.22,16,0.051292
D농가,1.0,6.0,270.68,81.42,15.0,81.11,16,0.054136000000000004
D농가,0.42,6.0,1541.69,91.5,14.13,80.28,17,0.308338
D농가,0.58,6.0,1285.5,91.24,16.34,76.1,17,0.2571
D농가,0.0,6.0,597.72,92.26,19.79,70.87,17,0.11954400000000001
D농가,0.0,6.0,348.59,81.66,22.7,69.73,17,0.06971799999999999
D농가,0.0,6.0,315.78,75.63,22.57,70.0,17,0.06315599999999999
D농가,0.0,6.0,337.97,72.81,20.43,73.09,17,0.067594
D농가,0.0,6.0,350.02,80.46,15.56,77.93,17,0.070004
D농가,0.0,6.0,392.39,85.83,13.18,77.53,17,0.07847799999999999
D농가,0.0,6.0,434.47,87.93,12.05,78.06,17,0.086894
D농가,0.0,6.0,474.08,89.0,12.0,78.76,17,0.094816
D농가,0.0,6.0,506.35,89.89,11.53,78.98,17,0.10127
D농가,0.0,6.0,535.93,89.36,10.73,81.78,17,0.10718599999999999
D농가,0.0,6.0,569.77,89.89,11.0,86.07,17,0.113954
D농가,0.0,6.0,600.75,90.0,10.15,88.03,17,0.12015
D농가,0.0,6.0,629.59,90.0,9.9,92.23,17,0.125918
D농가,0.0,6.0,962.42,90.97,9.97,93.0,17,0.192484
D농가,0.0,6.0,1376.01,89.84,10.43,93.0,17,0.275202
D농가,0.0,6.0,1797.18,89.06,10.55,93.52,17,0.35943600000000003
D농가,0.0,6.0,1766.81,88.25,10.0,94.0,17,0.353362
D농가,0.0,6.0,2570.69,91.84,12.0,94.41,17,0.514138
D농가,0.0,6.0,4361.16,85.0,14.87,95.0,17,0.872232
D농가,0.0,6.0,4954.49,83.0,15.13,95.0,17,0.990898
D농가,0.39,6.0,4859.28,84.42,15.24,94.97,17,0.9718559999999999
D농가,0.46,5.98,3333.64,80.85,18.73,87.91,17,0.666728
D농가,0.97,5.99,1671.16,59.44,24.59,62.78,17,0.33423200000000003
D농가,1.0,6.0,445.2,39.09,25.81,57.39,17,0.08904
D농가,0.38,6.0,366.03,38.05,26.42,53.01,17,0.073206
D농가,0.0,6.0,360.2,35.59,26.78,46.9,17,0.07203999999999999
D농가,0.0,6.0,358.37,34.36,25.77,45.73,17,0.071674
D농가,0.0,6.0,351.84,52.09,20.41,51.26,17,0.070368
D농가,0.0,6.0,325.98,75.36,16.32,61.74,17,0.065196
D농가,0.0,6.0,372.81,82.62,12.83,70.4,17,0.074562
D농가,0.0,6.0,421.22,85.32,11.56,73.45,17,0.084244
D농가,0.0,6.0,468.97,86.41,11.0,79.47,17,0.093794
D농가,0.0,6.0,513.39,87.54,11.0,79.93,17,0.10267799999999999
D농가,0.0,6.0,556.74,88.13,11.0,86.79,17,0.111348
D농가,0.0,6.0,597.79,88.89,11.0,87.2,17,0.119558
D농가,0.0,6.0,639.22,88.0,10.27,90.18,17,0.127844
D농가,0.0,6.0,672.93,88.0,9.87,89.81,17,0.13458599999999998
D농가,0.0,6.0,935.19,89.06,9.73,89.57,17,0.187038
D농가,0.0,6.0,1327.1,87.82,10.26,91.54,17,0.26542
D농가,0.0,6.0,1531.6,87.03,10.03,91.04,17,0.30632
D농가,0.0,6.0,1992.37,88.44,10.44,90.94,17,0.398474
D농가,0.0,6.0,2330.94,87.25,10.26,90.79,17,0.466188
D농가,0.0,6.0,2663.12,86.72,10.28,90.34,17,0.532624
D농가,0.0,6.0,2685.91,86.27,10.33,74.99,17,0.5371819999999999
D농가,0.0,6.0,2376.78,87.03,13.15,61.88,17,0.47535600000000006
D농가,0.0,6.0,1799.53,80.33,18.4,52.74,17,0.359906
D농가,0.0,6.0,1119.62,61.99,23.8,49.96,17,0.22392399999999998
D농가,0.0,6.0,417.06,45.1,25.98,47.23,17,0.083412
D농가,0.0,6.0,349.21,47.11,25.04,47.31,17,0.069842
D농가,0.0,6.0,343.39,37.58,27.11,49.09,17,0.068678
D농가,0.0,6.0,332.01,47.27,26.41,49.37,17,0.066402
D농가,0.0,6.0,341.93,40.9,22.99,51.64,17,0.068386
D농가,0.0,6.0,380.44,70.19,13.46,57.0,17,0.076088
D농가,0.0,6.0,428.27,82.02,11.16,57.63,17,0.085654
D농가,0.0,6.0,482.03,84.41,10.01,61.22,17,0.09640599999999999
D농가,0.0,6.0,579.06,85.39,9.85,66.02,17,0.11581199999999998
D농가,0.0,6.0,992.08,86.29,10.23,65.62,17,0.198416
D농가,0.0,6.0,1504.4,85.97,10.4,72.46,17,0.30088000000000004
D농가,0.0,6.0,2157.22,84.25,10.56,81.37,17,0.43144399999999994
D농가,0.0,6.0,2801.3,82.97,10.59,83.47,17,0.5602600000000001
D농가,0.0,6.0,3534.85,83.22,10.69,84.25,17,0.70697
D농가,0.0,6.0,4144.54,82.64,10.79,84.6,17,0.828908
D농가,0.0,6.0,4760.47,82.48,10.7,86.44,17,0.952094
D농가,0.0,6.0,4999.09,82.21,10.76,86.67,17,0.999818
D농가,0.0,6.0,5000.0,82.27,10.84,87.81,17,1.0
D농가,0.0,6.0,5000.0,82.3,10.76,87.12,17,1.0
D농가,0.0,6.0,5000.0,81.74,10.85,87.07,17,1.0
D농가,0.0,6.0,5000.0,81.76,11.65,86.23,17,1.0
D농가,0.0,6.0,5000.0,84.92,13.78,76.5,17,1.0
D농가,0.0,6.0,5000.0,83.29,19.06,56.57,17,1.0
D농가,0.0,6.0,3110.61,70.78,23.41,49.45,17,0.6221220000000001
D농가,0.0,6.0,626.02,43.37,25.82,38.12,17,0.125204
D농가,0.0,6.0,396.72,26.64,26.43,29.56,17,0.07934400000000001
D농가,0.0,6.0,377.13,24.21,24.72,31.7,17,0.07542599999999999
D농가,0.0,6.0,353.27,36.28,24.27,29.01,17,0.070654
D농가,0.0,6.0,277.78,60.58,25.66,32.32,17,0.055555999999999994
D농가,0.0,6.0,257.8,63.73,23.27,37.87,17,0.05156
D농가,0.87,6.0,1911.24,89.54,14.02,66.88,17,0.382248
D농가,1.0,6.0,710.88,84.74,16.36,61.56,17,0.142176
D농가,0.97,6.0,379.42,83.08,18.26,59.91,17,0.07588400000000001
D농가,1.0,6.0,302.97,81.12,19.78,58.97,17,0.060594
D농가,1.0,6.0,285.37,75.17,22.18,60.36,17,0.057074
D농가,1.0,6.0,362.59,67.79,17.26,65.07,17,0.072518
D농가,1.0,6.0,680.98,75.21,12.89,74.61,17,0.136196
D농가,1.0,6.0,1154.68,85.48,13.0,75.69,17,0.230936
D농가,1.0,6.0,1138.58,87.46,12.19,83.32,17,0.22771599999999997
D농가,1.0,6.0,1147.65,88.06,12.0,89.34,17,0.22953
D농가,1.0,6.0,1146.77,89.0,12.0,91.57,17,0.229354
D농가,1.0,6.0,1151.65,89.41,11.78,92.0,17,0.23033
D농가,1.0,6.0,1153.04,90.0,11.0,91.78,17,0.23060799999999998
D농가,1.0,6.0,1155.51,90.0,11.0,92.66,17,0.231102
D농가,0.38,6.0,1157.5,90.0,11.0,93.0,17,0.2315
D농가,0.0,6.0,1162.63,90.0,11.0,93.83,17,0.232526
D농가,0.0,6.0,1162.15,90.0,11.0,93.44,17,0.23243000000000003
D농가,0.0,6.0,1170.82,90.39,11.0,92.75,17,0.23416399999999998
D농가,0.0,6.0,1186.43,90.94,11.0,88.99,17,0.23728600000000002
D농가,0.0,6.0,1215.53,90.0,10.18,87.18,17,0.243106
D농가,0.0,6.0,1582.07,90.49,10.3,89.78,17,0.316414
D농가,0.0,6.0,1860.78,89.3,10.25,91.65,17,0.372156
D농가,0.0,6.0,2656.03,87.79,12.29,92.13,17,0.5312060000000001
D농가,0.12,6.0,2477.66,85.83,13.52,88.9,17,0.495532
